OBJECTID,Name,Category,Status1990,Status2015,MapDate,Comments,Example,Image_type,Image_date,CattleShed,Ncells_Grassl450m,MeanGrasslCov,Ncells_FireFreq,MeanFireFreq,Lon,Lat,Ncells_BA90,BA_proportion_1990,Ncells_BA2000,BA_proportion_2000,Ncells_BA2015,BA_proportion_2015,Shape_Length,Shape_Area
134,Belyi Aul,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,250,0.124373316,260,0.915384615,60.96139526,51.83171463,251,0,251,0.409030545,251,0.013616645,0.29929035,0.006551081
135,Shevchenkovka,Settlement,100,70,1984,abandoned/active livestock stations,0,bing,2016/2017,1,247,0.23532163,256,0.32421875,60.81489563,51.9237175,248,0,248,0.037777778,248,0.032885305,0.299700138,0.006564362
136,Miuktykol,Settlement,100,70,1984,-/-,0,bing,2016/2017,0,245,0.083954651,258,0.259689922,60.91304398,51.79673386,251,0.000212483,251,0.211509518,251,0.104205401,0.299135174,0.006546051
137,Kondybai,Settlement,100,60,1984,abandoned/active livestock stations,0,bing,2016/2017,1,248,0.07143369,256,0.21875,60.78359985,51.81427383,247,0,247,0.029869546,247,0.077031039,0.299212951,0.006548572
138,Murnyts,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,250,0.053813335,256,1.30859375,60.86725998,51.71790314,247,0,247,0.430049484,247,0.152208727,0.298786691,0.006534751
139,Sultan-Aul,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,247,0.154511909,253,0.260869565,60.89254761,51.65626526,243,0,243,0.058875172,243,0.058600823,0.298515383,0.006525951
140,Karaabyr,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,252,0.023315701,257,1.377431907,60.74346161,51.72304916,247,0.005668016,247,0.027224472,247,0.053639226,0.298809395,0.006535487
141,Khosret,Settlement,100,50,1984,abandoned/active livestock stations,0,bing,2016/2017,1,247,0.227260465,260,0.284615385,60.46063995,51.97351837,248,0.005197133,248,0.099121864,248,0.087007168,0.299922953,0.006571582
142,Shukurkol,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,251,0.275697199,256,0.7578125,60.57990646,51.71901703,248,0.009265233,248,0.049784946,248,0.027598566,0.298791604,0.00653491
143,Komsomolskii,Settlement,100,50,1984,abandoned/active livestock stations,0,bing,2016/2017,1,247,0.224867303,256,0.40234375,60.60790253,51.6981926,247,0,247,0.035393612,247,0.06925776,0.298699836,0.006531934
144,Tasybai,Settlement,100,40,1984,abandoned livestock stations adjacent,0,bing,2016/2017,1,249,0.33128069,233,0.240343348,60.36650085,51.85674286,246,0.007208672,246,0.13026197,246,0.023974706,0.29940163,0.006554688
145,Bersuat,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,248,0.407365589,257,0.684824903,60.20634842,51.94309235,242,0.002185491,242,0.077447199,242,0.048246097,0.299786767,0.006567169
146,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.236415776,253,0.462450593,61.14419556,51.57971191,246,0.004661247,246,0.430930442,246,0.010460704,0.298179864,0.006515066
147,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.301736396,258,0.542635659,61.13444901,51.56628036,248,0.006308244,248,0.279426524,248,0.006415771,0.298121166,0.006513162
148,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.638655914,255,0.411764706,61.04817581,51.51211548,248,0.002275986,248,0.023691756,248,0.024301075,0.297884935,0.006505495
149,n/a,Kosh,100,0,1984,clearly abandoned,0,bing,2016/2017,0,249,0.497795629,182,0.005494505,61.30311203,51.42218399,252,0.001975309,252,0.011287478,252,0.00659612,0.297494446,0.00649282
150,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,250,0.687822226,254,2.25984252,61.266922,51.52246857,254,0.014208224,254,0.299405075,254,0.010761155,0.297930014,0.006506958
151,n/a,Letovka,100,100,1984,clearly in use,0,bing,2016/2017,0,251,0.283488272,254,0.437007874,61.34894943,51.53492737,247,0.014269006,247,0.11937022,247,0.006243815,0.297984321,0.006508721
152,Dzerzhinskii,Settlement,100,80,1984,abandoned/active livestock stations,0,bing,2016/2017,1,247,0.665173194,254,0.015748031,61.33799744,51.44684982,248,0,248,0.006594982,248,0.038422939,0.297601322,0.006496289
153,n/a,Letovka,100,70,1984,clearly in use,0,bing,2016/2017,0,248,0.210985682,257,0.26459144,61.51027679,51.8594017,252,0,252,0.130970018,252,0.129294533,0.299413394,0.006555069
154,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,246,0.476007243,257,0.089494163,61.86246872,51.94176102,250,0,250,0,250,0.000693333,0.299780738,0.006566974
155,Titovo,Settlement,100,30,1984,abandoned livestock stations,0,bing,2016/2017,1,247,0.006351776,258,0.527131783,62.16804886,51.60176086,246,0,246,0.140018067,246,0,0.298276288,0.006518195
156,Toksanbai,Zimovka,100,60,1984,clearly in use,0,bing,2016/2017,0,247,0.497147992,254,0.881889764,62.16703415,51.46506882,247,0,247,0.128960864,247,0.062618084,0.29768034,0.006498855
157,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,250,0.67153782,255,1.62745098,62.17058182,51.41571808,250,0,250,0.034986667,250,0.279253334,0.297466419,0.00649191
158,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,250,0.547608918,254,1.929133858,62.18458176,51.39313889,248,0.005107527,248,0.007580645,248,0.457688174,0.29736876,0.006488739
159,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,245,0.496907019,255,1.705882353,62.2188797,51.34418106,245,0.00244898,245,0.115464852,245,0.476317462,0.29715748,0.006481878
160,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,241,0.753250334,256,1.73828125,62.22431564,51.44512558,248,0,248,0.009426523,248,0.194103943,0.297593817,0.006496046
161,n/a,Letovka,100,100,1984,clearly in use,0,bing,2016/2017,0,246,0.685871727,258,1.779069767,62.26094818,51.46985626,248,0,248,0.059336917,248,0.162992832,0.297701121,0.006499529
162,Komsomolets,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,248,0.010913973,256,0.12109375,62.29103851,51.59199142,246,0,246,0.012068654,246,0,0.298233515,0.006516807
163,Stepnoi,Settlement,100,80,1984,-/-,0,bing,2016/2017,0,241,0.057372064,257,0.070038911,62.27922821,51.66360855,248,0,248,0.167365591,248,0.009946237,0.298547588,0.006526996
164,Gagarino,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,241,0.114190889,254,0.188976378,62.27780914,51.75260925,250,0,250,0.100835555,250,0,0.298939832,0.006539717
165,Zhalmon,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,250,0.840800017,256,2.36328125,62.27666473,51.8847084,242,0,242,0,242,0.760091829,0.299526048,0.006558721
166,Kozha,Settlement,100,10,1984,"google/bing, mostly abandoned",0,bing,2016/2017,0,247,0.333549265,258,0.596899225,62.33641052,51.99215698,248,0.002741936,248,0.045,248,0.239408603,0.300006427,0.006574286
167,Kraomogorckii,Settlement,100,90,1984,-/-,0,bing,2016/2017,0,247,0.398974372,256,0.9765625,62.34803772,51.98439407,247,0.005398111,247,0.081493477,247,0.332307693,0.299971606,0.006573158
168,Prolzona,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,252,0.382063494,258,0.492248062,62.37620163,51.99785614,250,0.002364444,250,0.051733334,250,0.140924445,0.300031983,0.006575114
169,n/a,Letovka,100,70,1984,clearly in use,0,bing,2016/2017,0,252,0.724603168,258,2.410852713,62.54069519,51.97044754,246,0.000776874,246,0.131074977,246,0.211743451,0.299909084,0.006571132
170,Ushkol,Settlement,100,10,1984,almost fully abandoned,0,bing,2016/2017,0,251,0.43837096,257,0.739299611,62.40515518,51.83262253,248,0,248,0.050573477,248,0.149086021,0.299294321,0.00655121
171,Berdinka,Settlement,100,50,1984,-/-,0,bing,2016/2017,0,249,0.122998674,256,0.1640625,62.47192764,51.69639587,250,0,250,0.106026667,250,0,0.298691825,0.006531674
172,No.3 Svobodnyi,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,248,0.009982078,254,0.24015748,62.44328308,51.55250931,247,0,247,0.0211426,247,0.002087269,0.298060972,0.006511208
173,No.2 Svobodnyi,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,247,0.01245164,256,0.3125,62.40683365,51.62852859,247,0,247,0.162249213,247,0,0.298393577,0.006522
174,Koblanskii,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,250,0.074737784,256,0.11328125,62.56806946,51.75709534,249,0,249,0.260865686,249,0.006800536,0.298959647,0.006540359
175,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.834961757,255,3.490196078,62.70624542,51.95963669,249,0,249,0.024203481,249,0.380312362,0.299860672,0.006569564
176,Akbai,Settlement,100,80,1984,active livestock stations,0,bing,2016/2017,1,247,0.623103905,255,0.325490196,62.91625977,51.45272827,247,0,247,0.176518218,247,0.393198382,0.297626756,0.006497115
177,Insykol,Settlement,100,90,1984,active livestock stations,0,bing,2016/2017,1,249,0.04399822,257,0.214007782,63.04319,51.81647491,254,0,254,0.129956256,254,0.007139108,0.299222604,0.006548885
178,Lunnyi,Settlement,100,0,1984,"fully abandoned, abandoned  livestock stations",0,bing,2016/2017,1,249,0.511967891,256,0.80078125,63.2834053,51.8825798,250,0.00256,250,0.258880001,250,0.012337778,0.299516502,0.006558411
179,Atzhorgon,Zimovka,100,30,1984,partlly in use (south),0,bing,2016/2017,0,245,0.77273471,255,0.482352941,63.57123566,51.52720642,253,0.003917435,253,0.007149759,253,0.126148442,0.297950552,0.006507625
180,Zhangyzkol,Letovka,100,100,1984,clearly in use,0,bing,2016/2017,0,247,0.47436799,258,0.209302326,63.87793732,51.96333694,248,0,248,0.078405018,248,0.224910395,0.299877176,0.006570099
181,Kozhakol,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,247,0.338011724,257,0.272373541,63.10779572,51.92528534,246,0.008672087,246,0.037579043,246,0.002149955,0.299707032,0.006564586
182,n/a,Kosh,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.204048588,258,1.864341085,63.18190002,51.93745422,251,0,251,0.682000887,251,0.010588756,0.299761406,0.006566348
183,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.195303631,257,1.073929961,64.04653931,51.98842621,245,0.002104308,245,0.038276644,245,0.043628118,0.299989606,0.006573741
184,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.335834464,257,2.634241245,64.12140656,51.90932083,242,0.007033976,242,0,242,0.046060606,0.299635704,0.006562274
185,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.247089519,255,0.235294118,64.12249756,51.62508392,247,0.044156545,247,0.037840756,247,0.007737292,0.298378392,0.006521507
186,Esenkuduk,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.436971335,254,0.433070866,64.27287292,51.7127037,248,0,248,0.025663083,248,0.045698925,0.298763598,0.006534002
187,Danabike,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.449175638,262,1.08778626,64.41641998,51.81344604,250,0.001848889,250,0.032942222,250,0.022168889,0.299209115,0.006548448
188,Shukur,Settlement,100,0,1984,clearly abandoned,0,bing,2016/2017,0,251,0.523594529,256,0.76953125,64.4513092,51.77942276,243,0,243,0.001079104,243,0.005688157,0.299058342,0.00654356
189,Karasu,Zimovka,100,60,1984,clearly in use,0,bing,2016/2017,0,248,0.729283178,257,0.968871595,64.60973358,51.69020844,248,0,248,0.034247312,248,0.002132616,0.298664495,0.006530788
190,n/a,Kosh,100,0,1985,clearly abandoned,0,bing,2016/2017,0,249,0.501311916,258,0.251937984,64.67554474,51.99304199,246,0,246,0.012773261,246,0.00195122,0.300010288,0.006574411
191,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,246,0.37924119,257,1.105058366,64.8236084,51.85552979,249,0,249,0.003730478,249,0.064114234,0.299396027,0.006554507
192,Egiksai,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,252,0.681604938,253,0.118577075,64.70023346,51.40045547,248,0.01234767,248,0.009498208,248,0.090250896,0.297400276,0.006489762
193,Karagail,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,246,0.409503134,253,1.146245059,64.94982147,51.40097046,253,0,253,0.223504611,253,0.447097058,0.297402486,0.006489834
194,Akkushuk,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,241,0.429635808,256,1.1171875,64.98297119,51.74660492,246,0,246,0.007299006,246,0.656838302,0.298913174,0.006538853
195,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,249,0.087175367,257,0.521400778,65.37290192,51.93013763,246,0,246,0.068563686,246,0,0.299728607,0.006565285
196,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,244,0.209016401,256,0.86328125,65.3812027,51.89300919,247,0,247,0.063229869,247,0.005290149,0.299562902,0.006559915
197,n/a,Letovka,100,0,1985,"no remnants, google",0,bing,2016/2017,0,252,0.124991166,258,0.310077519,65.64552307,51.9817009,247,0,247,0.018623482,247,0.022042285,0.299959374,0.006572762
198,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,241,0.208520067,255,0.470588235,65.38237,51.53260422,250,0,250,0.010293334,250,0.07472,0.29797401,0.006508386
199,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,249,0.504703259,255,0.349019608,65.20549011,51.44641876,248,0,248,0.012562724,248,0.0618638,0.297599287,0.006496223
200,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,249,0.418634554,258,1.453488372,65.08152771,51.79063416,247,0.003508772,247,0,247,0.094610887,0.299107961,0.006545168
201,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.452849461,255,0.498039216,65.18848419,51.43772125,252,0,252,0.013580247,252,0.097530864,0.297561579,0.006494999
202,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,253,0.536671069,255,0.431372549,65.21443939,51.48086166,247,0,247,0.023751687,247,0.075951417,0.297748796,0.006501077
203,n/a,Dom,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.266953421,257,0.194552529,65.17472076,51.83673096,243,0,243,0,243,0.030251486,0.29931244,0.006551797
204,Bulek,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,249,0.565158413,254,1.295275591,62.04397964,51.20384216,252,0,252,0.201569664,252,0.02037037,0.296555355,0.006462317
205,Slusary,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,248,0.681451611,252,2.650793651,62.30890656,51.21097946,250,0.000906667,250,0.528462221,250,0.147626667,0.296585832,0.006463308
206,Shashtaraz,Settlement,100,0,1984,fully abandoned,0,bing,2016/2017,0,253,0.648361873,254,2.74015748,62.42856216,50.90166473,247,0.003454791,247,0.321979307,247,0.550247415,0.295276318,0.006420732
207,Zholshara,Settlement,100,10,1984,"almost fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,250,0.61150225,254,2.885826772,62.52874756,51.29821014,253,0.01010101,253,0.46566535,253,0.423732983,0.296959642,0.006475452
208,Aralkol 1,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,248,0.789103914,251,1.868525896,62.66057587,51.11025238,245,0.001469388,245,0.22739229,245,0.122267574,0.296156653,0.00644936
209,Shoptykol,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,247,0.777471875,253,0.893280632,62.76047897,51.06277084,248,0,248,0.076344086,248,0.031541219,0.295955259,0.006442813
210,Tselinnoe,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,248,0.708870959,248,1.774193548,62.90984344,50.69801712,247,8.99685E-05,247,0.002321188,247,0.011012146,0.294427593,0.006393111
211,n/a,OTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,241,0.598414036,255,3.262745098,62.53712463,51.29279327,248,0.011469534,248,0.378225807,248,0.550752689,0.296936371,0.006474696
212,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,246,0.781752469,254,1.165354331,62.66478729,51.07901001,250,0.002755556,250,0.031466667,250,0.035484445,0.296024083,0.00644505
213,n/a,Kosh,100,0,1984,clearly abandoned,0,bing,2016/2017,0,252,0.801693118,252,1.273809524,62.65822983,51.0684967,247,0.002789024,247,0.053567252,247,0.030409357,0.295979527,0.006443602
214,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,250,0.600853332,253,1.683794466,62.86875153,51.05781937,243,0.000841335,243,0.2313123,243,0.028879744,0.295934285,0.006442131
215,n/a,Letovka,100,0,1984,clearly abandoned (west),0,bing,2016/2017,0,246,0.479530282,257,0.06614786,63.77046204,51.23811722,248,0,248,0,248,0.06139785,0.296701848,0.006467077
216,n/a,OTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.282681073,255,0.023529412,63.5907135,51.11373138,249,0,249,0.030593485,249,0.022257921,0.296171388,0.006449839
217,n/a,OTF,100,10,1984,almost fully abandoned,0,bing,2016/2017,0,249,0.251637674,254,0.019685039,63.587677,51.1210556,248,0,248,0.049551971,248,0.028422939,0.296202508,0.00645085
218,Norulgen,Settlement,100,0,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,244,0.581329696,253,0.928853755,64.89801788,50.95819855,246,0,246,0.013441735,246,0,0.295513712,0.006428454
219,Kirpiukok,Settlement,100,20,1984,"fully abandoned, partly abandoned livestock stations, EDIT Martin: observed partly abandoned",0,bing,2016/2017,1,247,0.739253274,250,0.244,64.90496063,50.78567886,250,0,250,0.004497778,250,0,0.294791546,0.006404959
220,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,252,0.74582011,251,0.378486056,64.90010834,50.79450607,252,0,252,0.00962963,252,0,0.294828316,0.006406155
221,Ushkamys,Zimovka,100,80,1984,clearly in use,0,bing,2016/2017,0,248,0.927724043,250,0.088,64.86551666,50.71551132,244,0.012386157,244,5.46448E-05,244,0.001821494,0.294500007,0.006395469
222,Toikatok,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.73583445,252,0.170634921,64.86504364,50.77944183,244,0,244,0.013879781,244,0,0.294765586,0.006404114
223,n/a,MTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.943154133,256,0.1953125,64.82504272,50.85865402,246,0.008455284,246,0.005564589,246,0.129990967,0.295096094,0.006414869
224,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,253,0.732964447,253,0.339920949,64.83515167,50.92518997,248,0.002168459,248,0.027759857,248,0.038028674,0.295374944,0.006423941
225,Sholkuduk,Settlement,100,10,1984,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,247,0.30242015,253,0.683794466,64.75003815,51.13612366,248,0,248,0.007311828,248,0.426881722,0.296266543,0.006452932
226,n/a,Dom,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.91852451,256,1.19140625,64.71994019,50.95003128,250,0,250,0.150666668,250,0.052088889,0.295479351,0.006427337
227,n/a,Letovka,100,100,1984,active letovka (east),0,bing,2016/2017,1,247,0.833072442,250,1.364,64.67523193,50.95069885,249,0,249,0.091530567,249,0.430004463,0.295482173,0.006427429
228,n/a,MTF,100,10,1984,almost fully abandoned,0,bing,2016/2017,0,249,0.934243647,253,1.055335968,64.71530914,50.92984009,248,0,248,0.070412187,248,0.203333333,0.29539448,0.006424576
229,n/a,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,249,0.837072729,250,1.424,64.61987305,50.83904266,247,0,247,0.241727396,247,0.616428252,0.295014129,0.006412202
230,n/a,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.769211466,253,1.71541502,64.66809845,50.83523178,248,0,248,0.054587814,248,0.728781362,0.294998201,0.006411684
231,Karasu,Settlement,100,30,1984,mostly abandoned,0,bing,2016/2017,0,246,0.922023488,249,0.373493976,64.59289551,50.74115372,247,0,247,0.008780927,247,0.008906882,0.29460641,0.006398933
232,n/a,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.921362012,249,0.393574297,64.58474731,50.74660873,248,0,248,0.00874552,248,0.001182796,0.294629074,0.00639967
233,n/a,Dom,100,0,1984,clearly abandoned,0,bing,2016/2017,0,246,0.808961154,248,1.161290323,64.69020844,50.70481491,250,0.012213333,250,0.129031111,250,0.221866668,0.294455673,0.006394026
234,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,249,0.869433288,253,1.233201581,64.52868652,51.2845726,247,0,247,0.004840306,247,0.299415206,0.296900979,0.006473546
235,Altysarino,Settlement,100,0,1984,fully abandoned,1,bing,2016/2017,0,247,0.837552868,251,1.107569721,64.22286987,50.76548767,249,0.011637662,249,0,249,0.010995091,0.294707557,0.006402225
236,n/a,OTF,100,0,1984,clearly abandoned,0,bing,2016/2017,0,247,0.888600994,251,1.302788845,64.13661194,50.72034836,247,0,247,0,247,0.018407558,0.294520085,0.006396123
237,n/a,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.60636201,255,1.078431373,65.04508209,51.33214951,249,0,249,0.070200803,249,0.112556895,0.29710552,0.00648019
238,Karakuduk,Settlement,100,10,1984,almost fully abandoned,1,bing,2016/2017,0,246,0.713297226,254,1.830708661,65.16095734,51.2111702,248,0.034749104,248,0.042132617,248,0.248405019,0.296586533,0.006463331
239,n/a,Letovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,246,0.940036145,252,1.380952381,65.11914825,51.05208206,248,0,248,0.002939068,248,0.005896057,0.295909908,0.006441338
